path,conf,class_id,x_min,y_min,x_max,y_max
/kaggle/temp/axial_all_images/2691903631___523706266___39.png,0.758135974407196,0,279.0,260.0,313.0,294.0
/kaggle/temp/axial_all_images/2693314432___1207969045___21.png,0.7580562829971313,0,356.0,345.0,398.0,387.0
/kaggle/temp/axial_all_images/2693314432___1207969045___30.png,0.8060613870620728,0,350.0,338.0,392.0,380.0
/kaggle/temp/axial_all_images/2693314432___1207969045___38.png,0.7934145331382751,0,345.0,324.0,387.0,366.0
/kaggle/temp/axial_all_images/2693314432___1207969045___47.png,0.795982301235199,0,339.0,287.0,381.0,328.0
/kaggle/temp/axial_all_images/2693314432___1207969045___55.png,0.37614500522613525,0,341.6003227233887,257.83989429473877,383.600378036499,298.87993335723877
/kaggle/temp/axial_all_images/2695853930___3388063131___1.png,0.7441989779472351,0,171.0,172.0,192.0,193.0
/kaggle/temp/axial_all_images/2695853930___3388063131___13.png,0.798322856426239,0,170.0,165.0,191.0,186.0
/kaggle/temp/axial_all_images/2695853930___3388063131___6.png,0.7911835312843323,0,168.0,164.0,189.0,185.0
/kaggle/temp/axial_all_images/2695853930___375686003___10.png,0.7841408252716064,0,167.0,181.0,188.0,202.99999999999997
/kaggle/temp/axial_all_images/2695853930___375686003___17.png,0.7833338379859924,0,166.0,175.0,188.0,196.0
/kaggle/temp/axial_all_images/2695853930___375686003___24.png,0.772833526134491,0,167.0,173.0,188.0,194.0
/kaggle/temp/axial_all_images/2695853930___375686003___28.png,0.7374269962310791,0,167.0,172.0,188.0,193.0
/kaggle/temp/axial_all_images/2697637622___906438579___13.png,0.810645580291748,0,245.00000000000003,204.99999999999997,274.0,234.0
/kaggle/temp/axial_all_images/2697637622___906438579___2.png,0.7463972568511963,0,248.0,204.99999999999997,278.0,235.0
/kaggle/temp/axial_all_images/2697637622___906438579___20.png,0.7908154726028442,0,246.0,197.0,275.0,227.0
/kaggle/temp/axial_all_images/2697637622___906438579___26.png,0.7824200987815857,0,243.00000000000003,187.0,272.0,216.0
/kaggle/temp/axial_all_images/2697637622___906438579___7.png,0.780611515045166,0,247.00000000000003,209.0,277.0,239.0
/kaggle/temp/axial_all_images/2704163363___3967851656___16.png,0.7894708514213562,0,266.0,231.0,300.0,264.0
/kaggle/temp/axial_all_images/2704163363___3967851656___22.png,0.7800090312957764,0,268.0,235.0,302.0,268.0
/kaggle/temp/axial_all_images/2704163363___3967851656___27.png,0.7789306640625,0,267.0,247.00000000000003,301.0,280.0
/kaggle/temp/axial_all_images/2704163363___3967851656___4.png,0.7718409895896912,0,265.0,254.0,298.0,287.0
/kaggle/temp/axial_all_images/2704163363___3967851656___9.png,0.8211951851844788,0,269.0,250.99999999999997,303.0,285.0
/kaggle/temp/axial_all_images/2705618799___3548064932___12.png,0.7686057686805725,0,195.0,170.0,218.00000000000003,193.0
/kaggle/temp/axial_all_images/2705618799___3548064932___17.png,0.7910572290420532,0,198.0,164.0,221.0,188.0
/kaggle/temp/axial_all_images/2705618799___3548064932___22.png,0.72248375415802,0,192.0,161.0,216.0,184.0
/kaggle/temp/axial_all_images/2705618799___3548064932___3.png,0.7648005485534668,0,192.0,184.0,216.0,208.0
/kaggle/temp/axial_all_images/2705618799___3548064932___7.png,0.7641454935073853,0,197.0,177.0,220.00000000000003,200.0
/kaggle/temp/axial_all_images/2718854859___3337969709___11.png,0.8075380921363831,0,193.0,174.0,217.0,199.0
/kaggle/temp/axial_all_images/2718854859___3337969709___16.png,0.8422061800956726,0,189.0,169.0,214.0,193.0
/kaggle/temp/axial_all_images/2718854859___3337969709___2.png,0.7912243008613586,0,197.0,180.0,222.00000000000003,204.99999999999997
/kaggle/temp/axial_all_images/2718854859___3337969709___21.png,0.7894323468208313,0,199.0,176.0,224.00000000000003,200.0
/kaggle/temp/axial_all_images/2718854859___3337969709___6.png,0.8010317087173462,0,196.0,170.0,221.0,194.0
/kaggle/temp/axial_all_images/2720654121___9754935___12.png,0.7347465753555298,0,323.0,381.0,361.0,419.00000000000006
/kaggle/temp/axial_all_images/2720654121___9754935___18.png,0.8031724691390991,0,308.0,356.0,346.0,393.0
/kaggle/temp/axial_all_images/2720654121___9754935___24.png,0.7825573086738586,0,307.0,334.0,345.0,371.0
/kaggle/temp/axial_all_images/2720654121___9754935___31.png,0.7845212817192078,0,311.0,321.0,349.0,359.0
/kaggle/temp/axial_all_images/2720654121___9754935___37.png,0.6849135756492615,0,324.0,332.0,363.0,371.0
/kaggle/temp/axial_all_images/2720921630___3842124131___12.png,0.8221964240074158,0,199.0,194.0,223.0,218.00000000000003
/kaggle/temp/axial_all_images/2720921630___3842124131___16.png,0.8081864714622498,0,195.0,181.0,220.00000000000003,204.99999999999997
/kaggle/temp/axial_all_images/2720921630___3842124131___2.png,0.772300660610199,0,197.0,211.0,221.0,236.0
/kaggle/temp/axial_all_images/2720921630___3842124131___21.png,0.7172639966011047,0,195.0,181.0,220.00000000000003,206.0
/kaggle/temp/axial_all_images/2720921630___3842124131___6.png,0.8115106225013733,0,199.0,208.0,223.0,231.99999999999997
/kaggle/temp/axial_all_images/273701476___2647412037___11.png,0.8225893974304199,0,200.0,190.0,225.0,216.0
/kaggle/temp/axial_all_images/273701476___2647412037___15.png,0.8372651934623718,0,200.99999999999997,190.0,227.0,215.0
/kaggle/temp/axial_all_images/273701476___2647412037___19.png,0.7876860499382019,0,202.99999999999997,191.0,227.99999999999997,217.0
/kaggle/temp/axial_all_images/273701476___2647412037___2.png,0.78708815574646,0,202.99999999999997,197.0,229.0,222.00000000000003
/kaggle/temp/axial_all_images/273701476___2647412037___6.png,0.7957163453102112,0,200.0,193.0,225.99999999999997,218.00000000000003
/kaggle/temp/axial_all_images/2751433125___2073214972___12.png,0.8246631026268005,0,204.0,181.0,229.0,206.0
/kaggle/temp/axial_all_images/2751433125___2073214972___17.png,0.8459472060203552,0,193.0,183.0,219.0,208.0
/kaggle/temp/axial_all_images/2751433125___2073214972___2.png,0.7762683629989624,0,217.0,187.0,242.0,213.0
/kaggle/temp/axial_all_images/2751433125___2073214972___22.png,0.7753767371177673,0,190.0,180.0,215.0,204.99999999999997
/kaggle/temp/axial_all_images/2751433125___2073214972___7.png,0.7859500646591187,0,213.0,186.0,238.0,212.0
/kaggle/temp/axial_all_images/2755347468___3708423406___17.png,0.8122116923332214,0,324.0,351.0,366.0,393.0
/kaggle/temp/axial_all_images/2755347468___3708423406___26.png,0.7940853238105774,0,291.0,327.0,332.0,367.0
/kaggle/temp/axial_all_images/2755347468___3708423406___32.png,0.76292484998703,0,289.0,309.0,330.0,350.0
/kaggle/temp/axial_all_images/2755347468___3708423406___38.png,0.8044325113296509,0,308.0,287.0,349.0,327.0
/kaggle/temp/axial_all_images/2755347468___3708423406___43.png,0.8163273930549622,0,311.0,283.0,351.0,323.0
/kaggle/temp/axial_all_images/2775668188___3191868889___12.png,0.7840854525566101,0,254.99999999999997,254.0,288.0,287.0
/kaggle/temp/axial_all_images/2775668188___3191868889___18.png,0.8064956068992615,0,248.0,240.0,281.0,274.0
/kaggle/temp/axial_all_images/2775668188___3191868889___24.png,0.8218679428100586,0,248.0,221.0,281.0,254.99999999999997
/kaggle/temp/axial_all_images/2775668188___3191868889___29.png,0.8179483413696289,0,236.0,227.99999999999997,270.0,262.0
/kaggle/temp/axial_all_images/2775668188___3191868889___33.png,0.7883397340774536,0,237.0,241.0,271.0,275.0
/kaggle/temp/axial_all_images/2780118855___1306636789___12.png,0.8059180378913879,0,326.0,314.0,368.0,356.0
/kaggle/temp/axial_all_images/2780118855___1306636789___17.png,0.8015654683113098,0,325.0,310.0,368.0,353.0
/kaggle/temp/axial_all_images/2780118855___1306636789___21.png,0.8000580072402954,0,323.0,308.0,366.0,350.0
/kaggle/temp/axial_all_images/2780118855___1306636789___3.png,0.7992631196975708,0,322.0,324.0,364.0,366.0
/kaggle/temp/axial_all_images/2780118855___1306636789___7.png,0.8187065720558167,0,324.0,316.0,366.0,357.0
/kaggle/temp/axial_all_images/2780132468___4151611107___12.png,0.8147636651992798,0,332.0,349.0,374.0,391.0
/kaggle/temp/axial_all_images/2780132468___4151611107___19.png,0.8112564086914062,0,321.0,342.0,363.0,384.0
/kaggle/temp/axial_all_images/2780132468___4151611107___27.png,0.8179670572280884,0,299.0,306.0,339.0,346.0
/kaggle/temp/axial_all_images/2780132468___4151611107___33.png,0.791683554649353,0,296.0,295.0,337.0,335.0
/kaggle/temp/axial_all_images/2780132468___4151611107___39.png,0.7451958656311035,0,300.0,294.0,340.0,334.0
/kaggle/temp/axial_all_images/2780366422___3142139864___13.png,0.8234298825263977,0,270.0,242.0,304.0,275.0
/kaggle/temp/axial_all_images/2780366422___3142139864___19.png,0.8047845959663391,0,265.0,237.0,299.0,271.0
/kaggle/temp/axial_all_images/2780366422___3142139864___24.png,0.7776501774787903,0,268.0,231.99999999999997,302.0,266.0
/kaggle/temp/axial_all_images/2780366422___3142139864___3.png,0.7788596153259277,0,274.0,227.99999999999997,308.0,261.0
/kaggle/temp/axial_all_images/2780366422___3142139864___8.png,0.8078473210334778,0,274.0,250.99999999999997,308.0,285.0
/kaggle/temp/axial_all_images/2780669808___1449964301___13.png,0.8359093070030212,0,170.0,157.0,190.0,177.0
/kaggle/temp/axial_all_images/2780669808___1449964301___21.png,0.8153759241104126,0,166.0,155.0,187.0,175.0
/kaggle/temp/axial_all_images/2780669808___1449964301___30.png,0.8202439546585083,0,164.0,153.0,184.0,173.0
/kaggle/temp/axial_all_images/2780669808___1449964301___37.png,0.8101546168327332,0,166.0,150.0,186.0,171.0
/kaggle/temp/axial_all_images/2780669808___1449964301___5.png,0.8185498714447021,0,171.0,158.0,191.0,178.0
/kaggle/temp/axial_all_images/2793936300___1334281856___10.png,0.7766256928443909,0,327.0,305.0,369.0,347.0
/kaggle/temp/axial_all_images/2793936300___1334281856___16.png,0.8165280222892761,0,336.0,295.0,378.0,337.0
/kaggle/temp/axial_all_images/2793936300___1334281856___2.png,0.7605557441711426,0,329.0,324.0,371.0,366.0
/kaggle/temp/axial_all_images/2793936300___1334281856___21.png,0.6904235482215881,0,344.0,297.0,387.0,340.0
/kaggle/temp/axial_all_images/2793936300___1334281856___6.png,0.8044633269309998,0,324.0,314.0,366.0,356.0
/kaggle/temp/axial_all_images/2795583238___1749044980___1.png,0.7544448375701904,0,296.0,342.0,336.0,382.0
/kaggle/temp/axial_all_images/2795583238___1749044980___12.png,0.8212281465530396,0,293.0,286.0,334.0,326.0
/kaggle/temp/axial_all_images/2795583238___1749044980___18.png,0.7798876762390137,0,295.0,286.0,336.0,326.0
/kaggle/temp/axial_all_images/2795583238___1749044980___5.png,0.8008790016174316,0,297.0,315.0,337.0,355.0
/kaggle/temp/axial_all_images/2795583238___1836827898___14.png,0.8081719875335693,0,316.0,316.0,358.0,358.0
/kaggle/temp/axial_all_images/2795583238___1836827898___22.png,0.8363930583000183,0,305.0,297.0,346.0,338.0
/kaggle/temp/axial_all_images/2795583238___3365980706___14.png,0.8081719875335693,0,316.0,316.0,358.0,358.0
/kaggle/temp/axial_all_images/2795583238___3365980706___22.png,0.8363930583000183,0,305.0,297.0,346.0,338.0
/kaggle/temp/axial_all_images/2795583238___3365980706___31.png,0.8008790016174316,0,297.0,315.0,337.0,355.0
/kaggle/temp/axial_all_images/2795583238___3365980706___38.png,0.8212281465530396,0,293.0,286.0,334.0,326.0
/kaggle/temp/axial_all_images/2795583238___3365980706___44.png,0.7798876762390137,0,295.0,286.0,336.0,326.0
/kaggle/temp/axial_all_images/2802539097___3660264814___11.png,0.8056470155715942,0,165.0,160.0,186.0,181.0
/kaggle/temp/axial_all_images/2802539097___3660264814___14.png,0.8243735432624817,0,161.0,154.0,182.0,175.0
/kaggle/temp/axial_all_images/2802539097___3660264814___19.png,0.8088116645812988,0,162.0,153.0,183.0,174.0
/kaggle/temp/axial_all_images/2802539097___3660264814___23.png,0.7524951696395874,0,169.0,158.0,190.0,179.0
/kaggle/temp/axial_all_images/2802539097___3660264814___7.png,0.7555201053619385,0,170.0,159.0,191.0,180.0
/kaggle/temp/axial_all_images/2802584821___4145032389___14.png,0.7844852805137634,0,164.0,154.0,185.0,176.0
/kaggle/temp/axial_all_images/2802584821___4145032389___18.png,0.7994194626808167,0,163.0,156.0,184.0,177.0
/kaggle/temp/axial_all_images/2802584821___4145032389___24.png,0.7288523316383362,0,164.0,151.0,185.0,172.0
/kaggle/temp/axial_all_images/2802584821___4145032389___4.png,0.7714411020278931,0,166.0,149.0,187.0,170.0
/kaggle/temp/axial_all_images/2802584821___4145032389___9.png,0.7852264642715454,0,165.0,150.0,186.0,171.0
/kaggle/temp/axial_all_images/2802584821___829885547___13.png,0.7429967522621155,0,168.0,166.0,189.0,187.0
/kaggle/temp/axial_all_images/2802584821___829885547___20.png,0.7867242693901062,0,166.0,150.0,187.0,171.0
/kaggle/temp/axial_all_images/2802584821___829885547___28.png,0.7918477654457092,0,163.0,138.0,185.0,159.0
/kaggle/temp/axial_all_images/2802584821___829885547___35.png,0.787424623966217,0,162.0,134.0,184.0,155.0
/kaggle/temp/axial_all_images/2802584821___829885547___42.png,0.40271222591400146,0,164.39170837402344,146.83210849761963,185.3917121887207,167.83212423324585
/kaggle/temp/axial_all_images/2811061209___647195708___13.png,0.806754469871521,0,265.0,229.0,299.0,262.0
/kaggle/temp/axial_all_images/2811061209___647195708___18.png,0.8111220598220825,0,265.0,227.99999999999997,299.0,261.0
/kaggle/temp/axial_all_images/2811061209___647195708___23.png,0.8072390556335449,0,266.0,225.0,299.0,258.0
/kaggle/temp/axial_all_images/2811061209___647195708___28.png,0.7654669880867004,0,263.0,221.0,296.0,254.0
/kaggle/temp/axial_all_images/2811061209___647195708___8.png,0.7850158214569092,0,265.0,231.99999999999997,298.0,265.0
/kaggle/temp/axial_all_images/2811192798___1474597880___1.png,0.7596501111984253,0,204.0,196.0,229.99999999999997,221.0
/kaggle/temp/axial_all_images/2811192798___1474597880___10.png,0.7753688097000122,0,193.0,181.0,218.00000000000003,206.0
/kaggle/temp/axial_all_images/2811192798___1474597880___16.png,0.8206052780151367,0,189.0,183.0,215.0,208.0
/kaggle/temp/axial_all_images/2811192798___1474597880___22.png,0.7435508370399475,0,188.0,200.0,214.0,225.99999999999997
/kaggle/temp/axial_all_images/2811192798___1474597880___5.png,0.7857046723365784,0,200.99999999999997,186.0,225.99999999999997,212.0
/kaggle/temp/axial_all_images/2811192798___2982133749___12.png,0.7967873215675354,0,161.0,163.0,182.0,184.0
/kaggle/temp/axial_all_images/2811192798___2982133749___15.png,0.7847990393638611,0,164.0,159.0,185.0,180.0
/kaggle/temp/axial_all_images/2811192798___2982133749___20.png,0.7991204261779785,0,157.0,161.0,179.0,182.0
/kaggle/temp/axial_all_images/2811192798___2982133749___24.png,0.8047371506690979,0,164.0,158.0,186.0,179.0
/kaggle/temp/axial_all_images/2811192798___2982133749___28.png,0.7330083250999451,0,162.0,173.0,183.0,194.0
/kaggle/temp/axial_all_images/2811192798___3075164691___23.png,0.8044809699058533,0,199.0,173.0,224.00000000000003,198.0
/kaggle/temp/axial_all_images/2811192798___3075164691___29.png,0.805336594581604,0,197.0,171.0,222.00000000000003,196.0
/kaggle/temp/axial_all_images/2811192798___3075164691___32.png,0.6990005970001221,0,195.0,172.0,219.0,196.0
/kaggle/temp/axial_all_images/2830065820___3243602987___1.png,0.7567415833473206,0,227.99999999999997,278.0,258.0,307.0
/kaggle/temp/axial_all_images/2830065820___3243602987___15.png,0.818077802658081,0,216.0,260.0,245.00000000000003,289.0
/kaggle/temp/axial_all_images/2830065820___3243602987___25.png,0.7854190468788147,0,222.00000000000003,238.0,250.99999999999997,268.0
/kaggle/temp/axial_all_images/2830065820___3243602987___33.png,0.7401503324508667,0,222.00000000000003,231.0,252.0,261.0
/kaggle/temp/axial_all_images/2830065820___3243602987___7.png,0.8094275593757629,0,221.0,269.0,250.0,299.0
/kaggle/temp/axial_all_images/2839003053___2893125217___14.png,0.798489511013031,0,237.0,245.00000000000003,271.0,278.0
/kaggle/temp/axial_all_images/2839003053___2893125217___19.png,0.8051503300666809,0,236.0,244.0,269.0,277.0
/kaggle/temp/axial_all_images/2839003053___2893125217___3.png,0.8174677491188049,0,246.0,235.0,279.0,269.0
/kaggle/temp/axial_all_images/2839003053___2893125217___9.png,0.8120677471160889,0,240.0,233.0,273.0,266.0
/kaggle/temp/axial_all_images/2839406005___1394266835___1.png,0.7151772379875183,0,172.0,181.0,193.0,202.0
/kaggle/temp/axial_all_images/2839406005___1394266835___13.png,0.7888175249099731,0,159.0,171.0,179.0,192.0
/kaggle/temp/axial_all_images/2839406005___1394266835___18.png,0.7800720930099487,0,157.0,168.0,178.0,189.0
/kaggle/temp/axial_all_images/2839406005___1394266835___5.png,0.8079730272293091,0,165.0,179.0,186.0,199.0
/kaggle/temp/axial_all_images/2839406005___1422147611___10.png,0.7850317358970642,0,173.0,177.0,195.0,198.0
/kaggle/temp/axial_all_images/2839406005___1422147611___18.png,0.8123738169670105,0,173.0,172.0,194.0,193.0
/kaggle/temp/axial_all_images/2839406005___1422147611___25.png,0.8141161799430847,0,169.0,173.0,189.0,193.0
/kaggle/temp/axial_all_images/2842534107___1032471591___10.png,0.8340455889701843,0,164.0,158.0,185.0,179.0
/kaggle/temp/axial_all_images/2842534107___1032471591___15.png,0.839942216873169,0,163.0,155.0,184.0,177.0
/kaggle/temp/axial_all_images/2842534107___1032471591___19.png,0.8256703615188599,0,161.0,157.0,182.0,178.0
/kaggle/temp/axial_all_images/2842534107___1032471591___23.png,0.7669030427932739,0,160.0,157.0,182.0,178.0
/kaggle/temp/axial_all_images/2842534107___1032471591___7.png,0.818347692489624,0,166.0,155.0,187.0,176.0
/kaggle/temp/axial_all_images/2851207875___3938060966___14.png,0.837516725063324,0,161.0,147.0,182.0,168.0
/kaggle/temp/axial_all_images/2851207875___3938060966___18.png,0.8239460587501526,0,160.0,153.0,181.0,174.0
/kaggle/temp/axial_all_images/2851207875___3938060966___23.png,0.7891323566436768,0,165.0,155.0,186.0,176.0
/kaggle/temp/axial_all_images/2851207875___3938060966___29.png,0.7819523215293884,0,159.0,144.0,180.0,165.0
/kaggle/temp/axial_all_images/2851207875___3938060966___8.png,0.819141149520874,0,167.0,151.0,188.0,172.0
/kaggle/temp/axial_all_images/2857344475___1026988869___11.png,0.7892287969589233,0,170.0,204.99999999999997,191.0,225.99999999999997
/kaggle/temp/axial_all_images/2857344475___1026988869___15.png,0.8037727475166321,0,165.0,200.99999999999997,186.0,222.00000000000003
/kaggle/temp/axial_all_images/2857344475___1026988869___19.png,0.8083958625793457,0,165.0,194.0,186.0,215.0
/kaggle/temp/axial_all_images/2857344475___1026988869___23.png,0.8007950186729431,0,158.0,196.0,179.0,217.0
/kaggle/temp/axial_all_images/2857344475___1026988869___7.png,0.7783046960830688,0,166.0,209.0,187.0,229.99999999999997
/kaggle/temp/axial_all_images/2861497615___391702633___14.png,0.7768744230270386,0,155.0,117.0,173.0,135.0
/kaggle/temp/axial_all_images/2861497615___391702633___21.png,0.8015314340591431,0,155.0,121.0,174.0,139.0
/kaggle/temp/axial_all_images/2861497615___391702633___29.png,0.7896754741668701,0,155.0,129.0,173.0,147.0
/kaggle/temp/axial_all_images/2861497615___391702633___35.png,0.793250560760498,0,158.0,137.0,176.0,155.0
/kaggle/temp/axial_all_images/2861497615___391702633___9.png,0.4328168034553528,0,153.78342866897583,120.52993774414062,171.783447265625,137.52994537353516
/kaggle/temp/axial_all_images/2871746964___26477016___15.png,0.7698390483856201,0,164.0,194.0,185.0,214.0
/kaggle/temp/axial_all_images/2871746964___26477016___23.png,0.7958897352218628,0,161.0,177.0,181.0,197.0
/kaggle/temp/axial_all_images/2871746964___26477016___32.png,0.786010205745697,0,159.0,160.0,180.0,181.0
/kaggle/temp/axial_all_images/2871746964___26477016___40.png,0.8023089170455933,0,161.0,154.0,182.0,175.0
/kaggle/temp/axial_all_images/2871746964___26477016___48.png,0.7313036918640137,0,161.0,161.0,182.0,181.0
/kaggle/temp/axial_all_images/2880587926___1218035662___13.png,0.802722156047821,0,263.0,238.0,297.0,272.0
/kaggle/temp/axial_all_images/2880587926___1218035662___20.png,0.7922590374946594,0,271.0,231.99999999999997,306.0,266.0
/kaggle/temp/axial_all_images/2880587926___1218035662___26.png,0.7930798530578613,0,278.0,235.0,312.0,269.0
/kaggle/temp/axial_all_images/2880587926___1218035662___33.png,0.7600601315498352,0,277.0,242.0,310.0,275.0
/kaggle/temp/axial_all_images/2880587926___1218035662___8.png,0.7548271417617798,0,250.99999999999997,268.0,285.0,302.0
/kaggle/temp/axial_all_images/2883762558___771975689___12.png,0.8019931316375732,0,331.0,292.0,373.0,334.0
/kaggle/temp/axial_all_images/2883762558___771975689___21.png,0.8005020022392273,0,328.0,279.0,371.0,321.0
/kaggle/temp/axial_all_images/2883762558___771975689___30.png,0.7951370477676392,0,329.0,295.0,371.0,337.0
/kaggle/temp/axial_all_images/2883762558___771975689___38.png,0.6903753876686096,0,340.0,282.0,382.0,325.0
/kaggle/temp/axial_all_images/2883762558___771975689___46.png,0.7003018260002136,0,336.0,287.0,378.0,329.0
/kaggle/temp/axial_all_images/2888359875___2702822886___13.png,0.8209520578384399,0,268.0,227.99999999999997,302.0,262.0
/kaggle/temp/axial_all_images/2888359875___2702822886___19.png,0.7815138697624207,0,256.0,233.0,290.0,267.0
/kaggle/temp/axial_all_images/2888359875___2702822886___2.png,0.787449300289154,0,263.0,238.0,297.0,272.0
/kaggle/temp/axial_all_images/2888359875___2702822886___7.png,0.8069489598274231,0,263.0,229.0,297.0,262.0
/kaggle/temp/axial_all_images/2888359875___2906456873___12.png,0.7990562319755554,0,262.0,235.0,296.0,269.0
/kaggle/temp/axial_all_images/2888359875___2906456873___18.png,0.803490161895752,0,261.0,262.0,296.0,297.0
/kaggle/temp/axial_all_images/2888359875___2906456873___7.png,0.7663115859031677,0,265.0,231.0,299.0,265.0
/kaggle/temp/axial_all_images/2897377266___2151695884___15.png,0.7999732494354248,0,222.00000000000003,211.0,250.99999999999997,240.0
/kaggle/temp/axial_all_images/2897377266___2151695884___2.png,0.7749549150466919,0,234.0,217.0,264.0,247.00000000000003
/kaggle/temp/axial_all_images/2897377266___2151695884___21.png,0.7909110188484192,0,221.0,192.0,250.0,222.00000000000003
/kaggle/temp/axial_all_images/2897377266___2151695884___27.png,0.7682241797447205,0,231.0,186.0,261.0,216.0
/kaggle/temp/axial_all_images/2897377266___2151695884___9.png,0.8077319860458374,0,227.0,216.0,257.0,246.0
/kaggle/temp/axial_all_images/2899242162___815655241___11.png,0.7899592518806458,0,319.0,327.0,362.0,369.0
/kaggle/temp/axial_all_images/2899242162___815655241___20.png,0.8181366920471191,0,331.0,314.0,373.0,357.0
/kaggle/temp/axial_all_images/2899242162___815655241___29.png,0.8065437078475952,0,353.0,304.0,396.0,346.0
/kaggle/temp/axial_all_images/2899242162___815655241___38.png,0.40305837988853455,0,362.0401620864868,276.62854194641113,403.04012298583984,317.62852668762207
/kaggle/temp/axial_all_images/2899242162___815655241___47.png,0.7201241850852966,0,350.0,247.00000000000003,392.0,289.0
/kaggle/temp/axial_all_images/2899386213___338140750___14.png,0.8013606071472168,0,136.0,133.0,153.0,150.0
/kaggle/temp/axial_all_images/2899386213___338140750___20.png,0.8157077431678772,0,135.0,124.0,152.0,141.0
/kaggle/temp/axial_all_images/2899386213___338140750___25.png,0.8160499930381775,0,135.0,121.0,152.0,138.0
/kaggle/temp/axial_all_images/2899386213___338140750___31.png,0.8227351307868958,0,137.0,120.0,153.0,137.0
/kaggle/temp/axial_all_images/2899386213___338140750___35.png,0.8211261034011841,0,137.0,130.0,154.0,147.0
/kaggle/temp/axial_all_images/2907745008___1809056192___13.png,0.7997258305549622,0,324.0,382.0,372.0,429.0
/kaggle/temp/axial_all_images/2907745008___1809056192___3.png,0.8142805695533752,0,327.0,378.0,375.0,425.0
/kaggle/temp/axial_all_images/2907745008___1809056192___8.png,0.8051403760910034,0,331.0,379.0,377.0,425.0
/kaggle/temp/axial_all_images/2915817319___3709636600___11.png,0.7826036810874939,0,322.0,314.0,365.0,357.0
/kaggle/temp/axial_all_images/2915817319___3709636600___19.png,0.7972108721733093,0,326.0,316.0,368.0,358.0
/kaggle/temp/axial_all_images/2915817319___3709636600___27.png,0.8130165934562683,0,330.0,307.0,373.0,349.0
/kaggle/temp/axial_all_images/2915817319___3709636600___34.png,0.7072752118110657,0,330.0,301.0,373.0,343.0
/kaggle/temp/axial_all_images/2915817319___3709636600___44.png,0.6989877223968506,0,320.0,298.0,362.0,341.0
/kaggle/temp/axial_all_images/2918363467___1136923928___14.png,0.8240427374839783,0,158.0,156.0,179.0,177.0
/kaggle/temp/axial_all_images/2918363467___1136923928___19.png,0.7539883255958557,0,154.0,155.0,175.0,176.0
/kaggle/temp/axial_all_images/2918363467___1136923928___23.png,0.764637291431427,0,153.0,161.0,174.0,182.0
/kaggle/temp/axial_all_images/2918363467___1136923928___3.png,0.8124964237213135,0,175.0,167.0,196.0,188.0
/kaggle/temp/axial_all_images/2918363467___1136923928___8.png,0.8176746964454651,0,170.0,165.0,191.0,186.0
/kaggle/temp/axial_all_images/2920127450___1211652526___11.png,0.7922793626785278,0,199.0,189.0,225.0,214.0
/kaggle/temp/axial_all_images/2920127450___1211652526___16.png,0.7872881889343262,0,196.0,186.0,222.00000000000003,211.0
/kaggle/temp/axial_all_images/2920127450___1211652526___2.png,0.7719740271568298,0,195.0,188.0,221.0,214.0
/kaggle/temp/axial_all_images/2920127450___1211652526___21.png,0.6849016547203064,0,202.0,190.0,227.0,215.0
/kaggle/temp/axial_all_images/2920127450___1211652526___6.png,0.8019120693206787,0,195.0,188.0,221.0,214.0
/kaggle/temp/axial_all_images/2934097965___983523578___13.png,0.784374475479126,0,168.0,168.0,189.0,189.0
/kaggle/temp/axial_all_images/2934097965___983523578___21.png,0.8077066540718079,0,167.0,158.0,189.0,180.0
/kaggle/temp/axial_all_images/2934097965___983523578___29.png,0.7919940948486328,0,170.0,154.0,191.0,175.0
/kaggle/temp/axial_all_images/2934097965___983523578___37.png,0.826668918132782,0,171.0,162.0,192.0,182.0
/kaggle/temp/axial_all_images/2934097965___983523578___42.png,0.761212944984436,0,171.0,179.0,192.0,200.0
/kaggle/temp/axial_all_images/293713262___4093479077___12.png,0.7884057760238647,0,329.0,296.0,371.0,337.0
/kaggle/temp/axial_all_images/293713262___4093479077___4.png,0.7967050671577454,0,328.0,270.0,370.0,312.0
/kaggle/temp/axial_all_images/293713262___4093479077___8.png,0.8207855820655823,0,323.0,266.0,364.0,307.0
/kaggle/temp/axial_all_images/2958761272___2747965436___13.png,0.8219528198242188,0,256.0,246.0,289.0,280.0
/kaggle/temp/axial_all_images/2958761272___2747965436___20.png,0.8019461035728455,0,250.99999999999997,243.00000000000003,285.0,277.0
/kaggle/temp/axial_all_images/2958761272___2747965436___24.png,0.7476522326469421,0,257.0,238.0,290.0,271.0
/kaggle/temp/axial_all_images/2958761272___2747965436___5.png,0.8289762139320374,0,259.0,257.0,292.0,291.0
/kaggle/temp/axial_all_images/2959123241___2592804101___13.png,0.7515485286712646,0,181.0,153.0,202.0,174.0
/kaggle/temp/axial_all_images/2959123241___2592804101___23.png,0.7827958464622498,0,179.0,148.0,200.0,169.0
/kaggle/temp/axial_all_images/2959123241___2592804101___32.png,0.7745910882949829,0,176.0,139.0,197.0,160.0
/kaggle/temp/axial_all_images/2959123241___2592804101___43.png,0.7700273990631104,0,173.0,133.0,194.0,154.0
/kaggle/temp/axial_all_images/2959123241___2592804101___53.png,0.7357485890388489,0,173.0,128.0,194.0,149.0
/kaggle/temp/axial_all_images/2966999234___3583277216___14.png,0.8142371773719788,0,243.00000000000003,243.00000000000003,276.0,276.0
